station_id,station_name,is_mbta_tod_station,mbta_mode,buildings,schools,hospitals,parks,avg_walk_distance_m
1363,Readville St @ W Milton St,False,not_mbta_tod,1231,2,0,4,677.0558894409912
1364,Readville St @ Waterloo St,False,not_mbta_tod,1282,2,0,5,1261.5720835748423
1365,Readville St opp Waterloo St,False,not_mbta_tod,1267,2,0,5,1239.3870066535594
1366,Reservation Rd @ Brainard St,False,not_mbta_tod,1344,4,0,3,800.0828601489814
1368,Reservation Rd @ River St,False,not_mbta_tod,1438,7,0,4,792.5064906766364
1367,Reservation Rd @ River St,False,not_mbta_tod,1436,7,0,4,790.7230618982153
1369,Reservation Rd @ Thompson St,False,not_mbta_tod,1458,6,0,4,808.2629110467226
2314,Ring Rd @ Boylston St,False,not_mbta_tod,2705,8,0,20,706.6654814812357
1371,River St @ Adams St,False,not_mbta_tod,1495,6,0,4,779.4850899107857
1372,River St @ Agnes Ave,False,not_mbta_tod,2163,3,0,2,681.1184715289321
1373,River St @ Alpine St,False,not_mbta_tod,1911,2,0,1,710.5836303624386
1374,River St @ Blake St,False,not_mbta_tod,2199,3,0,2,717.9844673316871
1375,River St @ Blue Hill Ave,False,not_mbta_tod,1475,3,0,3,612.9851769218434
1376,River St @ Caton St,False,not_mbta_tod,1916,2,0,1,700.1366282914281
1377,River St @ Cedar St,False,not_mbta_tod,1376,2,0,2,676.1195837426392
1378,River St @ Central Ave,False,not_mbta_tod,2112,5,0,1,664.921148533934
1379,River St @ Church St,False,not_mbta_tod,1407,3,0,6,1098.9705276223078
1380,River St @ Cummings Hwy,False,not_mbta_tod,1508,3,0,3,611.5224816737338
1381,River St @ Ernest Ave,False,not_mbta_tod,757,1,0,2,771.9777734262302
1382,River St @ Fairmount Ave,False,not_mbta_tod,2105,5,0,1,665.9369924701895
1383,River St @ Fremont St,False,not_mbta_tod,1296,4,0,4,625.4851750852113
1384,River St @ Gladeside Ave,False,not_mbta_tod,1119,4,0,3,697.853847840534
1385,River St @ Holmfield Ave,False,not_mbta_tod,1864,3,0,1,698.030367161916
1386,River St @ Huntington Ave,False,not_mbta_tod,2091,6,0,2,1332.360677682219
1387,River St @ Hyde Park Ave,False,not_mbta_tod,1992,5,0,3,598.4652541906355
1388,River St @ Hyde Park Ave,False,not_mbta_tod,1974,5,0,2,595.4559039590453
1389,River St @ Leahaven Rd,False,not_mbta_tod,1388,2,0,1,768.4978457666558
1390,River St @ Maida Terr,False,not_mbta_tod,2069,6,0,2,1342.4929629440812
1391,River St @ Mattakeeset St,False,not_mbta_tod,1895,2,0,1,696.2905677383045
1393,River St @ Meadowbank Ave,False,not_mbta_tod,1400,1,0,1,743.6696077973313
1395,River St @ Metropolitan Ave,False,not_mbta_tod,2026,6,0,2,992.3693023332678
1394,River St @ Metropolitan Ave,False,not_mbta_tod,2014,6,0,2,990.0683287641273
1396,River St @ Neponset Valley Pkwy,False,not_mbta_tod,1227,4,0,4,937.4954954356803
1397,River St @ Newcroft Circle,False,not_mbta_tod,1281,4,0,2,757.1431166674209
1398,River St @ Norton St,False,not_mbta_tod,1016,2,0,3,826.7479350624616
1399,River St @ Perkins Ave,False,not_mbta_tod,1679,7,0,3,660.5424460339568
1400,River St @ Radford Pl,False,not_mbta_tod,1696,7,0,3,665.8582929054576
1401,River St @ Reddy Ave,False,not_mbta_tod,2036,6,0,2,1156.344187792818
1403,River St @ Reservation Rd,False,not_mbta_tod,1442,7,0,4,795.0485526961718
1402,River St @ Reservation Rd,False,not_mbta_tod,1449,7,0,4,797.2526955852912
1404,River St @ Solaris Rd,False,not_mbta_tod,781,1,0,2,816.5501643239035
1405,River St @ Standard St,False,not_mbta_tod,1502,1,0,1,684.0039296144354
1406,River St @ Tesla St,False,not_mbta_tod,1824,4,0,2,681.2478158171206
1407,River St @ Tileston St,False,not_mbta_tod,2115,3,0,3,639.814161325122
1408,River St @ Turtle Pond Pkwy,False,not_mbta_tod,1311,4,0,4,950.3619954264906
1409,River St @ Turtle Pond Pkwy,False,not_mbta_tod,1307,4,0,4,954.1535969897981
1410,River St @ Vallaro Rd,False,not_mbta_tod,858,2,0,2,827.9346634033307
1411,River St @ Wachusett St,False,not_mbta_tod,1984,3,0,3,656.2821566484906
1412,River St @ Walter St,False,not_mbta_tod,2127,8,0,2,758.8309641633583
1392,River St @ Way St,False,not_mbta_tod,2114,6,0,1,694.4685877761053
1415,River St @ Webster St,False,not_mbta_tod,2129,8,0,2,755.57333245369
1417,River St @ West St,False,not_mbta_tod,2035,9,0,2,999.1017113047333
1416,River St @ West St,False,not_mbta_tod,2023,9,0,2,863.6718327018782
1414,River St @ Wichita Ter,False,not_mbta_tod,1487,1,0,2,610.540891000845
1418,River St @ Winslow St,False,not_mbta_tod,1477,6,0,4,775.3656480859403
1419,River St @ Winthrop St,False,not_mbta_tod,2124,8,0,0,724.4775659553153
1420,River St @ Wood Ave,False,not_mbta_tod,2107,7,0,2,851.4242670396567
2053,River St and Central Ave,False,not_mbta_tod,1332,1,0,1,658.6911326114761
2054,River St and Taylor Terr,False,not_mbta_tod,1493,2,0,2,617.3365398946358
2055,River St and Temple St,False,not_mbta_tod,1523,2,0,2,629.9747988083923
2056,River St and Washington St,False,not_mbta_tod,1447,1,0,2,610.6090089919453
2057,River St and Witchita Terr,False,not_mbta_tod,1492,1,0,2,610.540891000845
1421,River St opp Cedar St,False,not_mbta_tod,1355,2,0,2,716.4684388435413
